,Unnamed: 0,Car,Location,Year,Kilometers_Driven,Owner_Type,Fuel_Type,Power,Price
1099,1188,40,0,11,87000,2,1,126.2,5.9
1100,1189,27,2,12,30000,1,2,116.3,6.0
1101,1190,42,8,8,27089,2,2,66.7,1.95
1102,1191,98,3,14,53702,2,1,67.04,6.55
1103,1193,21,8,10,36542,2,1,68.05,2.65
1104,1194,71,9,15,15000,2,1,265.0,69.5
1105,1195,5,2,10,65000,2,1,190.0,14.0
1106,1196,55,10,12,32000,1,2,47.3,2.1
1107,1197,100,5,15,24393,2,1,147.8,20.4
1108,1198,103,5,17,1000,2,2,75.0,5.68
1109,1199,82,9,12,28238,2,2,102.5,5.55
1110,1200,79,9,11,59000,2,1,175.56,12.75
1111,1201,28,9,10,92000,1,2,130.2,3.35
1112,1202,55,8,11,56840,2,2,47.3,1.55
1113,1203,104,3,11,62746,1,1,103.6,5.9
1114,1204,46,5,10,96000,2,1,187.74,18.98
1115,1205,26,9,12,24000,2,2,153.86,11.51
1116,1206,61,9,14,54000,2,1,88.76,7.75
1117,1207,100,2,14,90000,2,1,100.6,13.9
1118,1208,92,8,8,40000,2,2,90.0,1.35
1119,1209,4,9,13,65938,1,1,241.4,38.0
1120,1210,40,9,15,16100,2,2,121.4,11.6
1121,1211,104,5,15,3600,2,1,108.5,12.25
1122,1212,27,6,9,52000,2,2,118.0,3.8
1123,1213,21,9,12,54000,2,1,68.05,3.25
1124,1214,29,9,14,15399,2,2,88.7,6.4
1125,1215,103,1,10,75000,1,2,73.9,3.95
1126,1216,27,4,8,76752,2,2,117.3,3.57
1127,1217,27,9,3,56000,1,2,78.0,1.25
1128,1218,67,10,13,70000,2,0,58.2,3.65
1129,1219,26,8,11,46125,1,2,187.4,12.5
1130,1220,6,0,12,35000,1,1,190.0,23.0
1131,1222,49,3,10,62729,2,1,120.0,6.32
1132,1223,104,8,10,34000,2,1,103.6,3.4
1133,1224,68,6,0,70000,1,2,60.0,0.77
1134,1225,53,6,7,32000,2,2,37.0,0.9
1135,1226,97,4,15,21000,2,2,138.03,18.0
1136,1227,5,10,11,49000,2,2,245.0,19.0
1137,1228,22,2,5,40000,0,2,70.0,1.1
1138,1229,12,10,10,78000,1,2,79.4,2.0
1139,1230,97,0,10,52000,2,1,86.79,6.5
1140,1231,51,1,12,65213,2,1,140.0,9.45
1141,1232,41,9,14,170000,2,1,71.0,4.0
1142,1233,71,7,15,36884,2,1,204.0,32.25
1143,1234,42,10,7,62500,2,2,78.9,2.1
1144,1235,97,9,13,68000,1,2,138.03,9.75
1145,1236,97,8,12,40748,2,2,138.0,6.3
1146,1237,2,5,11,60000,2,1,184.0,21.0
1147,1238,43,9,12,12400,2,1,88.8,4.65
1148,1239,76,9,11,87000,1,1,167.62,17.0
1149,1240,63,10,11,20248,2,1,73.9,4.35
1150,1241,32,3,15,52383,2,1,126.2,14.82
1151,1243,52,2,14,85000,2,1,93.7,6.15
1152,1244,100,0,12,47000,2,1,100.6,11.25
1153,1245,96,10,16,17585,2,2,157.7,32.0
1154,1246,3,3,16,32496,2,1,241.4,45.62
1155,1247,65,7,15,34613,2,1,74.0,6.24
1156,1248,61,2,13,153000,2,1,88.76,4.8
1157,1249,65,2,12,54000,1,2,85.0,4.5
1158,1250,42,7,13,16900,2,2,78.9,3.87
1159,1251,42,4,11,62334,2,2,78.9,2.75
1160,1252,56,7,16,23714,2,2,83.1,6.57
1161,1253,31,6,8,52325,2,2,93.7,2.0
1162,1254,25,0,10,50000,2,2,86.8,3.65
1163,1255,65,5,14,55746,2,1,74.0,6.95
1164,1256,41,1,12,54000,2,2,81.86,5.5
1165,1257,51,8,11,43000,2,1,140.0,7.0
1166,1258,71,4,12,40000,2,1,201.1,24.0
1167,1259,46,1,8,125000,1,1,115.0,11.0
1168,1260,76,1,14,51944,2,1,170.0,32.5
1169,1261,43,7,13,46950,2,1,88.76,6.45
1170,1262,87,9,13,23000,2,1,141.0,15.75
1171,1263,27,9,12,54546,2,2,118.0,5.5
1172,1264,99,7,13,51535,2,1,168.5,19.03
1173,1265,2,8,11,45000,2,1,184.0,15.25
1174,1266,55,5,10,46004,2,2,67.1,2.4
1175,1267,91,2,9,124000,2,1,69.0,2.3
1176,1268,0,7,12,77395,2,1,174.33,14.35
1177,1269,55,9,16,10600,2,0,40.3,3.5
1178,1270,27,7,16,22974,2,2,117.3,11.97
1179,1271,39,6,7,89000,1,2,62.3,1.6
1180,1272,99,0,13,65012,2,1,174.5,18.9
1181,1273,37,0,15,17125,2,2,82.0,5.4
1182,1274,60,5,13,90413,2,2,73.0,2.95
1183,1275,103,1,11,37000,2,2,73.9,5.1
1184,1276,67,6,4,65000,2,2,67.0,1.5
1185,1277,27,1,9,66000,2,2,118.0,4.9
1186,1278,28,9,8,86000,2,2,130.2,2.9
1187,1279,27,10,3,98437,2,2,100.0,1.15
1188,1280,43,8,8,18000,2,2,80.0,2.3
1189,1281,37,7,16,35070,2,1,70.0,5.99
1190,1282,104,10,9,42000,0,2,103.6,3.4
1191,1283,42,8,7,40000,2,2,78.9,1.7
1192,1284,43,8,7,43000,2,2,80.0,1.99
1193,1285,12,10,10,65000,2,2,79.4,2.5
1194,1286,103,5,11,74000,2,1,73.9,4.85
1195,1287,21,5,8,51192,2,2,70.0,2.65
1196,1289,27,6,13,66339,1,1,98.6,6.9
1197,1290,21,5,11,90200,2,1,68.05,3.5
1198,1291,100,4,13,57854,2,1,100.6,12.5
1199,1292,58,4,15,32000,2,2,91.1,9.2
1200,1293,37,9,13,29631,2,2,82.0,4.9
1201,1294,27,4,7,55005,2,2,110.78270676691729,3.2
1202,1295,17,7,12,54173,2,2,123.24,5.55
1203,1296,87,0,12,50000,2,2,177.6,13.5
1204,1297,16,8,8,145000,2,1,91.7,2.6
1205,1298,65,6,13,78000,2,2,88.2,4.5
1206,1299,46,4,11,65000,1,1,180.0,34.0
1207,1300,100,5,10,120000,2,1,102.0,12.0
1208,1301,65,9,13,14000,2,1,74.0,5.25
1209,1302,1,7,12,57456,2,1,174.33,21.56
1210,1303,6,3,10,44450,2,1,190.0,24.68
1211,1304,43,4,11,63777,2,2,82.9,3.67
1212,1305,8,9,14,31000,2,1,190.0,29.5
1213,1306,98,4,10,60000,2,2,88.73,3.1
1214,1307,91,0,13,78008,2,1,70.0,2.9
1215,1308,75,1,12,33000,1,1,165.0,43.0
1216,1310,103,5,9,57275,2,1,103.6,4.5
1217,1311,37,4,12,45000,2,1,70.0,3.49
1218,1312,65,4,12,57319,2,1,74.0,4.25
1219,1313,40,2,6,121097,1,1,88.76,1.9
1220,1314,6,9,9,89000,2,1,218.0,16.57
1221,1315,27,1,10,72000,2,2,118.0,5.75
1222,1316,0,4,11,36000,1,1,147.51,14.0
1223,1317,16,6,11,86000,1,1,75.0,2.5
1224,1318,27,0,0,85000,2,2,90.0,1.2
1225,1320,5,7,11,37613,2,1,190.0,13.95
1226,1321,20,2,5,100000,2,2,68.0,1.6
1227,1322,93,3,14,5240,2,2,37.48,3.6
1228,1323,60,9,16,20000,2,0,73.0,4.5
1229,1325,65,3,11,59254,1,2,85.8,5.29
1230,1326,18,6,12,60000,2,1,89.84,5.75
1231,1327,65,5,13,50295,2,2,77.89052147239263,5.8
1232,1328,65,3,12,47674,2,2,85.8,5.72
1233,1329,42,7,12,61517,2,2,78.9,4.39
1234,1330,51,3,14,62946,2,1,140.0,11.05
1235,1331,43,4,13,66823,1,1,88.73,4.83
1236,1332,67,10,11,79494,2,0,67.04,2.96
1237,1333,43,2,10,107000,1,1,88.76,4.5
1238,1334,7,9,9,55000,1,1,258.0,19.5
1239,1335,88,9,15,24000,2,2,103.52,8.75
1240,1336,4,9,14,20002,2,1,245.0,67.0
1241,1337,27,7,14,54317,2,2,117.3,8.4
1242,1338,41,9,14,10200,2,2,82.0,4.99
1243,1339,27,3,14,24337,2,1,98.6,8.18
1244,1340,25,10,10,79000,2,2,86.8,2.9
1245,1341,58,6,13,40500,2,1,88.5,7.1
1246,1342,65,10,14,23000,2,1,74.0,7.05
1247,1343,26,10,13,63050,2,2,158.8,17.5
1248,1344,97,9,6,78000,1,2,138.1,3.41
1249,1345,56,10,3,70000,2,2,83.08196721311478,1.3
1250,1346,27,3,10,66245,2,2,118.0,5.68
1251,1347,49,1,5,74112,2,1,120.0,4.1
1252,1348,86,4,9,87670,2,2,157.8,4.0
1253,1349,5,5,13,10000,2,1,184.0,30.0
1254,1350,64,2,5,62493,2,2,104.68,1.8
1255,1351,58,7,13,44620,2,2,91.1,6.93
1256,1352,46,1,10,66538,2,1,308.0,70.0
1257,1353,100,0,11,60000,2,1,100.0,7.9
1258,1354,39,7,9,20842,2,2,62.0,2.78
1259,1355,38,2,12,110000,2,1,194.3,14.4
1260,1356,76,9,9,45000,1,2,186.0,13.5
1261,1357,67,9,12,40000,1,0,58.16,3.15
1262,1358,55,3,10,49008,2,2,46.3,2.88
1263,1359,55,8,14,31000,2,2,47.3,2.15
1264,1360,81,10,11,8000,2,2,97.7,3.75
1265,1361,55,9,17,171,2,2,47.3,3.6
1266,1362,55,8,16,2100,2,2,67.1,3.6
1267,1363,37,3,16,20667,2,2,81.86,7.55
1268,1364,30,8,13,50000,2,1,98.6,4.7
1269,1365,92,6,8,100030,1,1,90.0,1.6
1270,1366,14,10,9,75372,2,1,123.7,3.34
1271,1367,27,7,14,60475,2,2,117.3,9.1
1272,1368,37,7,17,18453,2,2,81.86,6.17
1273,1369,40,5,6,96578,2,1,126.2,2.5
1274,1370,80,8,14,31001,2,2,75.0,3.0
1275,1371,40,6,10,65900,2,1,126.32,5.75
1276,1372,32,1,15,26246,2,2,121.3,10.75
1277,1373,67,6,11,62700,1,2,67.04,2.85
1278,1374,23,2,6,90000,2,2,180.0,6.5
1279,1375,27,1,14,36000,2,2,118.0,9.45
1280,1376,56,4,14,46000,2,1,74.0,6.75
1281,1377,27,3,15,73003,2,1,98.6,7.75
1282,1378,43,7,12,46566,2,1,88.76,4.4
1283,1379,71,6,13,41493,2,1,265.0,42.0
1284,1380,82,7,12,103788,2,1,108.5,5.67
1285,1381,83,1,14,45000,2,1,108.45,11.5
1286,1382,67,10,7,120000,2,2,67.1,1.69
1287,1383,36,6,7,97359,1,1,110.0,1.8
1288,1384,63,9,14,62000,2,2,85.8,3.2
1289,1385,27,10,2,115000,1,2,110.78270676691729,1.5
1290,1386,6,7,17,18373,2,1,187.74,45.86
1291,1387,103,5,14,60453,2,2,74.0,5.1
1292,1388,65,10,11,37000,2,1,77.89052147239263,4.85
1293,1389,21,9,8,69009,1,2,70.0,2.4
1294,1390,5,5,11,30000,2,1,184.0,22.0
1295,1391,40,4,10,70707,2,1,126.32,4.28
1296,1392,83,3,13,64677,2,1,83.8,5.67
1297,1393,37,1,16,3000,2,2,81.86,6.2
1298,1394,8,1,11,49000,1,1,184.0,14.49
1299,1395,63,10,8,71000,2,1,73.9,3.0
1300,1396,42,6,8,52000,1,2,68.05,2.25
1301,1397,10,7,14,35659,2,1,258.0,43.78
1302,1398,27,7,17,5377,2,2,116.3,11.45
1303,1399,50,4,12,65000,2,1,184.0,10.5
1304,1400,18,3,13,92708,2,1,89.84,7.48
1305,1401,55,3,8,48105,2,2,46.3,3.1
1306,1402,103,9,9,46759,2,2,74.0,2.55
1307,1403,103,6,11,62000,2,1,73.9,3.5
1308,1404,103,8,10,35175,2,1,73.9,2.59
1309,1405,61,8,11,70000,2,1,88.8,5.45
1310,1406,17,8,15,30000,2,1,98.59,6.0
1311,1407,100,8,14,66618,2,1,171.5,15.49
1312,1408,6,9,8,69300,1,2,150.0,12.5
1313,1409,65,8,15,148000,2,1,74.0,4.75
1314,1410,18,9,15,22000,2,2,123.24,7.85
1315,1411,40,0,11,75000,2,1,110.0,6.0
1316,1412,95,9,14,43706,2,2,88.7,4.0
1317,1414,90,10,10,65000,2,1,74.0,2.5
1318,1415,65,4,13,76128,2,1,74.0,5.5
1319,1416,16,8,8,39852,2,2,90.0,1.59
1320,1417,43,9,15,18673,2,2,81.83,6.22
1321,1418,33,8,14,11583,2,2,55.2,2.75
1322,1419,39,2,5,82000,1,2,62.3,1.35
1323,1420,73,10,15,50000,2,1,136.0,25.0
1324,1421,57,4,12,77000,2,2,67.04,2.8
1325,1422,12,9,12,54890,1,2,76.8,2.45
1326,1423,29,10,14,21000,2,2,88.7,6.35
1327,1424,5,9,7,58557,0,1,181.0,8.0
1328,1425,83,1,12,70000,2,1,108.45,8.25
1329,1426,21,9,15,16000,2,2,110.4,5.95
1330,1427,100,7,16,8899,2,1,147.8,19.92
1331,1428,12,7,14,83629,2,1,56.3,3.15
1332,1429,103,2,12,35059,2,2,189.0,5.75
1333,1430,19,7,16,30552,2,1,197.2,32.44
1334,1431,40,7,14,44875,1,1,126.32,8.01
1335,1432,21,3,15,25095,2,2,86.8,6.48
1336,1433,53,6,5,59000,2,2,37.0,0.75
1337,1434,27,8,12,36000,2,1,98.6,5.0
1338,1435,51,9,10,37000,2,1,140.0,7.75
1339,1436,21,2,8,90000,2,1,68.0,2.6
1340,1437,17,10,16,17000,2,2,121.36,9.2
1341,1438,43,9,13,42575,2,2,81.83,5.05
1342,1439,100,5,10,131000,2,1,100.0,9.6
1343,1440,83,9,11,74000,2,1,83.8,5.5
1344,1441,100,9,11,47234,2,1,100.6,9.35
1345,1442,27,4,7,231673,2,2,118.0,2.6
1346,1443,55,5,14,10000,2,2,67.1,3.5
1347,1444,80,7,14,49389,2,2,67.04,4.26
1348,1445,57,2,14,12000,1,2,67.04,4.25
1349,1446,76,5,8,65000,1,2,178.0,11.75
1350,1447,20,2,11,177000,2,1,88.7,3.5
1351,1448,40,6,13,89000,2,2,121.3,7.5
1352,1449,43,2,7,72000,0,2,100.0,3.25
1353,1450,65,2,10,49000,2,2,85.8,4.9
1354,1451,76,5,12,51355,2,1,170.0,27.0
1355,1452,35,7,15,13460,2,2,81.86,8.91
1356,1453,40,7,12,35642,2,2,121.4,6.69
1357,1454,13,7,12,52895,2,1,163.7,6.02
1358,1455,97,9,8,93000,2,2,138.03,4.5
1359,1456,54,10,9,70000,2,2,66.1,2.0
1360,1457,80,8,10,32048,2,1,63.1,2.4
1361,1458,93,10,11,4700,2,2,37.48,1.2
1362,1459,65,4,12,71800,2,1,74.0,2.9
1363,1460,46,3,6,69078,2,2,189.6021052631579,40.88
1364,1461,2,0,14,45000,2,1,184.0,27.0
1365,1462,24,2,14,15388,2,1,98.6,7.5
1366,1463,14,9,2,98798,2,2,104.0,1.5
1367,1464,3,5,14,43000,2,1,174.3,39.5
1368,1465,63,5,10,85112,2,1,73.94,3.39
1369,1466,49,7,16,37804,2,1,120.0,12.4
1370,1467,58,2,12,45000,2,1,88.5,6.85
1371,1468,97,10,9,116000,1,1,138.0,5.75
1372,1469,90,2,13,100073,1,1,69.0,2.0
1373,1470,53,6,4,165000,2,2,37.0,0.9
1374,1471,103,8,13,22000,2,2,74.0,3.8
1375,1472,34,4,15,9500,2,2,149.92,16.35
1376,1473,99,5,10,152000,2,1,169.0,16.5
1377,1474,56,3,17,17705,2,2,83.1,8.7
1378,1475,56,9,14,12000,2,2,83.1,6.1
1379,1476,78,5,11,51000,2,1,112.0,21.94
1380,1477,77,2,7,42000,1,1,210.0,22.0
1381,1478,55,4,13,51000,2,2,67.1,2.65
1382,1479,65,7,15,42527,2,2,81.8,5.27
1383,1481,100,8,9,70000,2,1,102.0,6.0
1384,1482,99,9,7,92000,2,1,171.0,8.9
1385,1483,5,5,10,57156,1,1,184.0,18.0
1386,1484,87,3,14,53211,2,2,138.02,11.64
1387,1485,99,8,17,80000,2,1,171.0,8.99
1388,1486,102,1,7,74000,2,1,105.0,5.25
1389,1487,43,8,9,37000,2,1,90.0,2.95
1390,1488,92,9,11,64000,1,1,88.76,2.65
1391,1489,104,10,11,57197,2,2,103.6,4.0
1392,1490,32,2,14,55000,2,1,126.2,12.5
1393,1491,63,9,12,33000,2,2,85.8,3.25
1394,1492,26,4,6,70000,2,2,141.1,4.0
1395,1493,51,4,10,75000,1,1,140.0,6.25
1396,1494,101,6,14,58095,2,1,108.62,5.8
1397,1495,95,8,13,7445,2,2,88.7,5.0
1398,1497,97,7,16,28321,2,2,138.03,17.49
1399,1498,54,10,9,69000,1,2,66.1,1.95
1400,1499,23,9,5,80000,2,2,142.0,3.0
1401,1500,43,4,12,42365,2,2,80.0,5.5
1402,1501,99,4,11,123000,2,1,168.5,16.5
1403,1502,76,9,9,40000,1,2,186.0,14.5
1404,1503,56,5,14,30112,2,1,74.0,7.79
1405,1504,61,7,15,43775,2,1,88.76,8.27
1406,1505,46,7,17,26013,2,1,255.0,97.07
1407,1506,14,9,10,56000,2,2,102.5,2.15
1408,1507,28,5,6,95000,1,2,130.0,3.0
1409,1508,9,3,12,41089,2,1,184.0,28.79
1410,1509,86,9,9,41988,2,1,138.1,5.45
1411,1510,65,4,11,72486,2,1,74.0,3.95
1412,1512,65,4,11,40000,2,2,85.8,4.25
1413,1513,46,1,12,56000,2,1,187.7,34.5
1414,1514,23,9,6,125000,0,2,177.6,2.6
1415,1515,100,7,15,29219,2,1,100.6,13.48
1416,1516,99,5,16,39927,2,1,168.5,32.1
1417,1517,29,7,16,38593,2,2,88.7,6.17
1418,1518,27,8,13,32000,2,2,118.0,5.5
1419,1519,59,5,15,28226,2,1,73.75,9.15
1420,1520,81,10,12,95000,2,1,84.8,4.5
1421,1521,100,2,12,194000,2,1,100.6,10.5
1422,1522,25,3,14,14821,2,2,86.8,5.37
1423,1523,104,1,10,52000,2,2,103.6,5.45
1424,1524,51,9,14,33000,2,1,140.0,9.25
1425,1525,17,2,14,29200,2,1,98.96,7.7
1426,1527,42,2,10,49000,2,2,78.9,3.0
1427,1528,100,5,3,299322,2,1,102.0,4.0
1428,1529,95,3,16,38310,2,1,88.7,6.69
1429,1530,65,4,12,56000,2,1,74.0,4.25
1430,1531,88,8,15,31300,2,1,108.4,10.5
1431,1532,100,3,17,11241,2,1,147.8,22.55
1432,1533,40,10,12,48000,1,2,121.3,5.2
1433,1534,27,3,17,23882,2,2,117.3,11.87
1434,1535,27,5,12,65000,2,1,98.6,6.99
1435,1536,104,6,9,50000,2,1,103.6,5.0
1436,1537,3,2,12,25000,2,1,236.0,44.0
1437,1538,55,2,13,21000,2,2,47.3,2.79
1438,1539,92,10,10,148000,1,1,88.8,2.9
1439,1540,32,4,14,68000,2,2,121.3,9.85
1440,1541,72,1,12,52000,2,1,224.0,49.0
1441,1543,40,9,9,74000,1,1,126.3,3.75
1442,1545,78,9,14,20000,2,1,113.98,23.5
1443,1546,62,5,11,34834,2,2,35.0,2.6
1444,1548,71,3,14,38730,2,1,203.0,29.98
1445,1549,83,7,14,57390,2,1,108.45,6.73
1446,1550,65,8,14,100000,2,1,74.0,3.5
1447,1551,103,8,9,50000,2,2,73.9,2.35
1448,1552,51,3,15,64961,2,1,140.0,16.13
1449,1553,103,3,12,72465,2,2,74.0,5.9
1450,1554,63,5,10,68776,2,2,85.8,3.9
1451,1555,14,10,3,150000,2,2,112.4090909090909,1.5
1452,1556,100,4,10,68000,2,1,102.0,6.95
1453,1557,27,4,13,33000,2,1,98.6,7.0
1454,1558,101,3,15,22389,2,2,73.75,7.23
1455,1559,64,9,10,90000,2,1,88.8,3.81
1456,1560,65,2,10,42000,0,2,85.8,4.5
1457,1561,32,10,15,38767,2,1,126.2,12.6
1458,1562,4,1,13,21000,2,1,241.4,48.0
1459,1563,55,3,8,59136,2,2,46.3,2.96
1460,1564,24,8,12,36000,2,1,98.6,3.25
1461,1566,34,9,11,51000,2,1,126.24,8.75
1462,1567,67,7,9,36411,2,2,67.1,3.08
1463,1568,46,9,15,40000,2,1,148.31,41.5
1464,1569,27,10,14,27300,2,2,117.3,7.0
1465,1570,76,7,9,29813,1,2,181.03,11.5
1466,1571,67,10,9,71000,2,2,67.04,2.6
1467,1572,40,8,12,32000,2,1,126.3,4.3
1468,1573,61,9,15,19234,2,0,80.46,8.35
1469,1575,8,10,9,102000,2,1,177.0,13.75
1470,1576,37,8,12,42277,2,1,73.97,3.85
1471,1577,71,9,12,46000,2,1,201.1,23.25
1472,1578,47,2,10,35000,2,1,63.05,7.0
1473,1579,37,1,13,50000,2,2,82.0,5.75
1474,1580,42,9,6,62000,1,2,78.9,1.65
1475,1581,102,9,10,78000,2,1,138.1,6.5
1476,1583,4,7,17,6773,2,1,245.0,72.94
1477,1584,99,2,8,135000,1,1,171.0,11.0
1478,1585,67,7,11,36716,2,2,67.0,3.02
1479,1586,33,3,11,65060,2,2,55.2,3.32
1480,1587,25,4,11,33000,2,2,86.8,3.24
1481,1588,55,8,13,11110,2,2,47.3,2.35
1482,1589,47,6,11,63000,2,1,62.1,5.5
1483,1590,27,9,13,27030,2,2,117.3,6.75
1484,1591,88,9,13,19600,2,2,103.52,6.15
1485,1592,65,10,14,27755,2,2,81.8,5.45
1486,1593,33,5,11,20000,1,2,55.2,2.3
1487,1594,65,7,13,24782,2,2,83.14,6.21
1488,1595,80,3,12,47303,2,2,76.0,5.21
1489,1596,4,4,6,71000,2,2,250.0,11.99
1490,1597,65,10,8,135000,2,1,75.0,3.1
1491,1599,103,8,14,29000,2,1,88.8,4.0
1492,1600,27,7,14,36367,2,2,117.3,7.73
1493,1601,27,1,13,38000,2,2,117.3,7.8
1494,1602,53,5,9,83969,2,2,37.0,1.3
1495,1603,103,6,12,82621,2,1,88.8,4.42
1496,1605,51,8,14,54000,2,1,140.0,13.0
1497,1606,24,7,13,61691,2,1,98.6,5.38
1498,1607,43,2,9,32200,1,2,80.0,3.25
1499,1608,67,6,14,68630,2,2,67.0,3.87
1500,1609,102,9,12,61000,1,1,138.03,8.25
1501,1610,58,9,16,32644,2,2,91.1,9.28
1502,1611,49,4,10,85000,2,1,120.0,6.25
1503,1612,11,9,6,75000,1,2,74.9,1.15
1504,1613,58,7,14,40347,2,2,91.2,7.8
1505,1614,43,5,10,60788,2,1,90.0,4.5
1506,1615,29,7,16,18664,2,2,88.7,7.56
1507,1616,51,3,15,57847,2,1,140.0,16.08
1508,1617,43,1,10,52237,2,2,80.0,4.5
1509,1618,40,2,10,128000,2,1,126.32,5.0
1510,1619,42,4,9,54000,2,2,68.05,2.2
1511,1620,57,1,12,49800,2,2,67.04,4.0
1512,1621,85,8,10,98000,2,1,73.9,2.51
1513,1622,65,4,13,60095,2,1,74.0,4.75
1514,1623,42,10,6,68000,1,2,66.7,2.0
1515,1624,42,6,8,81402,1,2,78.9,2.1
1516,1625,18,9,11,38000,2,2,110.0,6.25
1517,1626,71,7,9,92239,1,1,210.0,10.6
1518,1627,65,0,15,49224,2,1,74.0,6.0
1519,1628,53,6,2,12000,1,2,37.0,0.45
1520,1629,65,10,8,54898,0,2,88.2,2.5
1521,1630,32,9,16,2500,2,2,121.3,12.75
1522,1631,8,7,15,32838,2,1,190.0,30.29
1523,1632,22,5,4,27076,2,2,70.0,1.6
1524,1633,18,7,15,75445,2,1,89.84,7.54
1525,1634,58,7,13,46601,2,2,91.1,6.84
1526,1636,29,10,15,27000,2,1,98.6,8.0
1527,1637,0,3,14,68193,2,1,174.33,24.74
1528,1638,37,7,15,34429,2,1,70.0,5.5
1529,1639,72,4,11,46000,2,1,224.0,36.0
1530,1640,100,3,11,80544,2,1,100.6,11.79
1531,1641,81,6,9,42000,1,2,97.7,3.0
1532,1642,86,1,9,94821,1,1,138.1,6.75
1533,1643,11,6,4,100000,2,2,92.7,1.4
1534,1644,30,9,12,57000,2,1,98.6,5.75
1535,1645,63,5,8,79894,2,1,73.9,3.4
1536,1646,103,3,9,44748,1,2,73.9,4.89
1537,1647,82,9,11,31000,2,2,102.5,4.95
1538,1648,54,3,11,60587,1,2,66.1,3.49
1539,1649,98,10,9,32000,2,1,76.90978723404255,3.85
1540,1650,27,10,12,43772,2,2,118.0,6.35
1541,1651,37,3,15,23576,2,2,82.0,7.08
1542,1653,49,8,10,62000,2,1,120.0,6.25
1543,1654,76,9,9,36000,2,2,186.0,10.15
1544,1655,89,4,12,80000,2,2,157.75,10.75
1545,1656,13,10,10,137008,2,1,147.9,4.65
1546,1657,49,4,8,61001,2,1,120.0,4.75
1547,1658,40,3,13,52191,2,2,121.3,7.78
1548,1659,43,5,14,77076,2,1,90.0,6.75
1549,1660,27,5,6,56000,2,2,78.0,2.99
1550,1661,42,8,11,21000,2,2,78.9,2.35
1551,1662,24,4,11,89429,2,1,98.6,3.65
1552,1663,67,4,10,45631,1,2,67.04,2.74
1553,1664,25,6,11,53959,2,2,86.8,3.5
1554,1665,43,7,12,55804,2,2,80.0,4.76
1555,1666,104,7,14,25899,2,2,103.2,6.2
1556,1667,87,10,6,82000,1,1,66.0,2.35
1557,1668,71,9,12,52000,2,1,204.0,24.5
1558,1669,83,10,11,20000,2,2,102.57,6.0
1559,1670,33,5,15,31829,2,2,55.2,3.65
1560,1671,65,3,14,18094,1,2,85.8,6.26
1561,1672,80,6,9,80000,1,1,68.6075,2.1
1562,1673,3,9,13,11964,2,1,241.4,32.95
1563,1674,43,3,16,22684,2,2,81.83,7.8
1564,1675,25,1,12,43521,2,2,86.8,4.25
1565,1676,65,7,12,49386,2,2,85.8,4.86
1566,1677,37,4,15,12248,2,2,81.86,4.9
1567,1678,52,3,12,67771,2,1,112.0,7.06
1568,1679,103,4,13,60007,2,2,189.0,4.5
1569,1680,55,3,9,48624,2,2,67.1,3.22
1570,1681,103,8,12,30000,2,1,73.9,3.25
1571,1682,37,4,14,81605,2,2,82.0,4.53
1572,1683,76,3,15,32642,2,1,170.0,34.78
1573,1684,40,10,12,34200,2,2,121.3,6.5
1574,1686,100,10,9,156347,1,1,100.0,8.0
1575,1688,103,3,13,61738,2,1,88.8,5.39
1576,1689,6,7,16,32586,2,1,190.0,37.3
1577,1690,74,3,16,40129,2,1,254.79,70.8
1578,1691,75,9,10,51000,2,1,254.8,22.25
1579,1692,37,7,16,10393,2,2,81.86,6.03
1580,1693,89,9,9,46000,2,2,157.75,4.9
1581,1694,42,2,11,21000,2,2,78.9,3.96
1582,1695,43,5,9,113562,2,1,90.0,4.6
1583,1696,49,9,9,100010,1,1,120.0,5.5
1584,1697,25,9,11,63107,2,2,86.8,3.25
1585,1698,43,6,15,58500,2,2,81.83,6.25
1586,1700,40,2,9,108242,2,1,110.0,4.25
1587,1701,99,10,9,146300,2,1,171.0,12.25
1588,1702,8,10,9,62943,1,1,184.0,10.95
1589,1703,99,4,11,65000,2,1,168.5,16.5
1590,1704,24,10,16,1700,2,2,88.76,7.8
1591,1705,42,7,11,34697,2,2,68.05,3.7
1592,1706,43,5,10,58000,2,2,80.0,4.0
1593,1707,5,9,13,32500,2,1,187.74,26.75
1594,1708,2,3,14,58661,2,1,181.0,28.03
1595,1709,65,7,15,37124,2,2,81.8,5.44
1596,1710,56,4,15,44000,2,2,83.1,6.2
1597,1711,31,8,3,45200,2,2,94.0,0.9
1598,1712,63,9,14,11000,2,2,85.8,3.95
1599,1713,93,10,9,65000,1,2,35.0,0.44
1600,1714,21,0,10,55005,2,1,68.0,2.75
1601,1716,16,2,8,160000,1,1,93.0,2.5
1602,1717,52,5,13,169000,2,1,93.7,5.0
1603,1718,67,5,11,67263,2,2,67.1,3.6
1604,1719,98,7,10,44223,2,2,88.7,3.99
1605,1720,37,3,13,36840,2,2,82.0,5.64
1606,1721,100,10,12,160000,2,1,100.0,12.0
1607,1722,90,8,6,133000,2,1,62.0,0.7
1608,1723,5,9,13,69123,2,1,184.0,19.0
1609,1724,19,4,15,38000,2,1,197.0,30.48
1610,1725,58,9,15,5500,2,2,103.25,8.2
1611,1726,21,8,13,1001,2,1,99.0,7.55
1612,1727,11,10,5,59000,0,2,74.9,0.99
1613,1728,27,4,9,78256,2,2,118.0,4.15
