,Unnamed: 0,Car,Location,Year,Kilometers_Driven,Owner_Type,Fuel_Type,Power,Price
2057,2204,Mahindra Scorpio,Pune,2017,66988,First,Diesel,120.0,10.0
2058,2205,Volkswagen Polo,Mumbai,2014,54230,First,Petrol,74.0,4.5
2059,2206,Hyundai i20,Kolkata,2015,35000,First,Petrol,80.0,3.4
2060,2207,Toyota Camry,Mumbai,2010,62714,First,Petrol,164.7,4.5
2061,2208,Maruti Wagon,Hyderabad,2015,45295,First,Petrol,67.1,4.3
2062,2209,BMW 5,Pune,2018,7000,First,Diesel,190.0,46.0
2063,2210,Maruti Alto,Chennai,2016,57000,First,Petrol,67.1,3.4
2064,2211,Mercedes-Benz New,Delhi,2013,40100,First,Diesel,170.0,14.5
2065,2212,Maruti Alto,Delhi,2013,56000,First,Petrol,47.3,2.1
2066,2213,Maruti Swift,Mumbai,2012,15000,First,Petrol,85.8,3.65
2067,2215,Hyundai i20,Ahmedabad,2009,68000,Second,Diesel,90.0,3.95
2068,2216,Skoda Superb,Delhi,2012,83000,First,Diesel,163.2,6.75
2069,2217,Toyota Corolla,Kochi,2013,81504,First,Diesel,87.2,6.53
2070,2218,Toyota Fortuner,Hyderabad,2015,73500,First,Diesel,168.5,22.0
2071,2219,Skoda Rapid,Pune,2013,52900,First,Petrol,103.52,4.75
2072,2220,Honda Brio,Mumbai,2017,20000,First,Petrol,86.8,5.99
2073,2221,Volkswagen Polo,Jaipur,2011,46000,First,Petrol,73.9,3.05
2074,2222,Volkswagen Polo,Delhi,2010,65000,First,Petrol,73.9,2.4
2075,2223,Maruti Zen,Pune,2007,42000,Third,Petrol,67.1,1.3
2076,2224,Toyota Etios,Kochi,2016,36681,First,Diesel,67.06,6.71
2077,2225,Mahindra XUV500,Ahmedabad,2014,67000,Second,Diesel,140.0,7.2
2078,2226,Hyundai Grand,Chennai,2016,18000,First,Petrol,82.0,5.4
2079,2227,Ford Ecosport,Kochi,2015,56409,First,Diesel,89.84,6.63
2080,2228,Maruti Ertiga,Mumbai,2016,65263,First,CNG,80.46,7.5
2081,2229,Honda City,Coimbatore,2018,20300,First,Petrol,117.3,14.21
2082,2230,Honda City,Kolkata,2010,45008,First,Petrol,118.0,3.0
2083,2231,Maruti Celerio,Kochi,2017,21799,First,Petrol,67.04,5.11
2084,2232,Volkswagen Vento,Pune,2011,57328,First,Petrol,103.6,3.39
2085,2233,Toyota Innova,Hyderabad,2017,35358,First,Diesel,171.5,22.99
2086,2234,Hyundai i20,Delhi,2009,46946,Second,Petrol,80.0,2.35
2087,2235,Maruti Ritz,Kolkata,2012,39772,First,Diesel,73.94,2.85
2088,2236,Audi A6,Delhi,2014,58000,First,Diesel,174.33,18.5
2089,2237,Renault Duster,Bangalore,2014,52000,First,Petrol,102.57,5.99
2090,2238,Honda Civic,Hyderabad,2008,152000,Second,Petrol,130.0,3.0
2091,2239,Tata Tiago,Jaipur,2016,42700,First,Petrol,84.0,3.6
2092,2240,Audi A4,Hyderabad,2014,60000,First,Diesel,147.51,24.0
2093,2241,Maruti Swift,Coimbatore,2015,33195,First,Petrol,85.8,6.26
2094,2242,Toyota Fortuner,Hyderabad,2010,110000,First,Diesel,174.5,13.7
2095,2243,Mercedes-Benz M-Class,Mumbai,2016,52000,First,Diesel,203.2,35.0
2096,2244,Hyundai i20,Kochi,2015,64399,First,Diesel,90.0,5.02
2097,2245,Maruti Wagon,Mumbai,2015,55000,First,Petrol,81.8,3.1
2098,2246,Volkswagen Vento,Bangalore,2012,50000,First,Diesel,103.6,5.5
2099,2247,Maruti Swift,Kolkata,2014,33485,First,Petrol,85.8,3.59
2100,2248,Fiat Linea,Kolkata,2015,32000,First,Diesel,91.7,4.65
2101,2249,Honda City,Bangalore,2009,71400,Third,Petrol,118.0,3.8
2102,2250,Hyundai Creta,Hyderabad,2016,41713,First,Diesel,126.2,12.5
2103,2251,Honda City,Hyderabad,2017,46000,First,Diesel,98.6,12.9
2104,2252,Maruti Omni,Hyderabad,2015,52950,First,Petrol,35.0,2.35
2105,2253,Maruti Swift,Chennai,2015,29500,First,Petrol,81.8,4.15
2106,2254,Mercedes-Benz M-Class,Coimbatore,2012,63888,First,Diesel,224.0,22.58
2107,2255,Maruti Alto,Ahmedabad,2016,60000,First,Petrol,47.3,2.65
2108,2256,Ford Figo,Delhi,2010,59196,Second,Petrol,70.0,2.25
2109,2257,Toyota Innova,Hyderabad,2016,121362,First,Diesel,147.8,16.0
2110,2258,BMW 5,Mumbai,2013,78000,First,Diesel,177.0,19.5
2111,2259,Hyundai Santa,Bangalore,2015,59000,First,Diesel,194.3,21.0
2112,2260,BMW 5,Ahmedabad,2012,95000,Second,Diesel,190.0,17.5
2113,2261,Ford Fiesta,Hyderabad,2010,84000,Second,Diesel,68.0,2.41
2114,2262,Toyota Etios,Bangalore,2012,58253,Second,Diesel,76.90978723404255,4.45
2115,2263,Land Rover,Coimbatore,2014,64557,Second,Diesel,187.7,29.93
2116,2264,Toyota Etios,Pune,2012,24500,Second,Petrol,76.90978723404255,2.95
2117,2265,Maruti Alto,Kolkata,2009,68078,First,Petrol,46.3,1.02
2118,2266,Toyota Fortuner,Jaipur,2009,149706,First,Diesel,171.0,11.0
2119,2268,Ford Ecosport,Mumbai,2013,25984,First,Petrol,110.0,5.35
2120,2269,Maruti Baleno,Mumbai,2017,15544,First,Petrol,83.1,5.65
2121,2270,Mini Cooper,Mumbai,2015,34000,First,Diesel,112.0,22.0
2122,2271,Hyundai Verna,Mumbai,2013,24000,First,Petrol,121.4,5.95
2123,2272,Ford Figo,Pune,2011,95000,Third,Diesel,68.0,2.35
2124,2273,Honda Amaze,Pune,2014,52000,Second,Diesel,98.6,4.1
2125,2274,Renault Duster,Pune,2012,135000,First,Diesel,108.45,5.4
2126,2275,Ford EcoSport,Delhi,2017,39000,First,Diesel,98.96,8.45
2127,2277,Toyota Fortuner,Mumbai,2010,140000,First,Diesel,174.5,10.75
2128,2279,Mahindra Ssangyong,Kochi,2015,67415,First,Diesel,184.0,11.03
2129,2280,Maruti Celerio,Kolkata,2016,25562,First,Petrol,67.04,3.5
2130,2281,Hyundai i20,Jaipur,2016,30292,First,Petrol,81.83,6.3
2131,2282,Ford EcoSport,Bangalore,2014,84056,First,Petrol,123.24,6.75
2132,2283,Maruti Ciaz,Jaipur,2017,62691,First,Diesel,88.5,7.5
2133,2284,Audi A4,Pune,2013,87000,First,Diesel,174.33,15.5
2134,2285,Honda Amaze,Delhi,2015,52513,First,Petrol,86.7,4.65
2135,2286,Ford EcoSport,Kochi,2016,43983,First,Petrol,110.4,7.58
2136,2287,Maruti Alto,Hyderabad,2013,90121,First,Petrol,67.1,2.2
2137,2288,Audi A6,Bangalore,2011,50000,Third,Diesel,241.38,21.0
2138,2290,Maruti Swift,Kochi,2016,62192,First,Diesel,74.0,5.22
2139,2292,Maruti Ciaz,Kochi,2018,38394,First,Petrol,103.25,9.18
2140,2293,Tata Nano,Coimbatore,2013,37287,First,Petrol,35.0,1.74
2141,2294,Honda City,Delhi,2011,60000,First,Petrol,118.0,4.45
2142,2295,Ford Figo,Coimbatore,2017,39419,First,Petrol,86.8,4.95
2143,2296,Hyundai i20,Delhi,2014,55000,First,Diesel,88.73,5.64
2144,2297,Ford EcoSport,Mumbai,2016,7000,First,Petrol,110.4,6.9
2145,2298,Audi A4,Hyderabad,2011,85000,First,Diesel,147.51,13.95
2146,2301,Mahindra Scorpio,Jaipur,2010,105000,Second,Diesel,120.0,5.21
2147,2302,Hyundai Creta,Coimbatore,2017,36458,First,Petrol,121.3,12.34
2148,2303,Honda City,Chennai,2006,109000,First,Petrol,100.0,1.5
2149,2304,BMW X1,Delhi,2015,49000,First,Diesel,184.0,22.99
2150,2306,Land Rover,Hyderabad,2010,45000,First,Diesel,241.4,40.0
2151,2307,Maruti Alto,Chennai,2008,68000,Third,Petrol,46.3,1.2
2152,2308,Hyundai i10,Mumbai,2011,54000,First,Petrol,80.0,2.9
2153,2309,Hyundai Elantra,Delhi,2016,28000,First,Petrol,149.92,13.9
2154,2310,Maruti Ciaz,Delhi,2016,38500,Second,Diesel,88.5,7.85
2155,2311,BMW X5,Coimbatore,2016,17738,First,Diesel,258.0,54.45
2156,2313,Volkswagen Vento,Mumbai,2011,47000,First,Diesel,108.5,3.25
2157,2314,Honda City,Mumbai,2015,28005,First,Petrol,117.3,7.1
2158,2315,Maruti Swift,Kolkata,2017,13000,First,Petrol,81.8,4.65
2159,2316,Volkswagen Jetta,Kolkata,2012,67000,First,Diesel,138.1,5.0
2160,2317,Hyundai i20,Delhi,2015,50000,First,Petrol,81.83,4.95
2161,2318,Mahindra XUV500,Bangalore,2014,55000,First,Diesel,140.0,9.8
2162,2319,Mercedes-Benz E-Class,Coimbatore,2019,9312,First,Diesel,258.0,78.8
2163,2320,Maruti Celerio,Kolkata,2015,30458,First,Petrol,67.04,2.99
2164,2321,Volkswagen Vento,Mumbai,2014,46000,First,Petrol,103.2,4.45
2165,2322,Tata Nano,Pune,2011,50000,Second,Petrol,37.48,0.75
2166,2323,Hyundai Xcent,Delhi,2016,36676,First,CNG,81.86,5.0
2167,2324,Ford EcoSport,Chennai,2014,72563,Second,Diesel,98.59,5.0
2168,2325,Maruti Swift,Pune,2015,67000,First,Petrol,77.89052147239263,4.7
2169,2326,Hyundai Elantra,Coimbatore,2015,58239,First,Petrol,149.92,9.69
2170,2329,Volkswagen Polo,Jaipur,2015,63000,First,Diesel,88.8,5.11
2171,2330,Skoda Fabia,Mumbai,2012,27014,First,Petrol,75.0,2.19
2172,2331,Volkswagen Vento,Chennai,2012,90906,First,Diesel,103.6,4.25
2173,2332,Mahindra Ssangyong,Hyderabad,2013,61202,First,Diesel,184.0,14.5
2174,2333,Nissan Terrano,Mumbai,2014,51000,First,Diesel,83.14,5.65
2175,2334,Toyota Fortuner,Ahmedabad,2016,88008,Second,Diesel,174.5,22.5
2176,2335,Maruti Swift,Mumbai,2007,55000,Second,Petrol,77.89052147239263,1.75
2177,2336,Toyota Corolla,Jaipur,2004,160000,Second,Petrol,125.0,1.5
2178,2337,Hyundai i10,Kochi,2012,42591,First,Petrol,78.9,3.2
2179,2338,Hyundai i20,Bangalore,2012,67000,First,Diesel,90.0,4.5
2180,2339,Honda Amaze,Pune,2014,48000,Second,Diesel,98.6,4.5
2181,2340,Hyundai Verna,Jaipur,2014,97000,First,Diesel,126.32,8.0
2182,2341,Mercedes-Benz GLA,Mumbai,2018,10000,First,Diesel,136.0,28.9
2183,2342,Volkswagen Polo,Coimbatore,2015,56900,First,Diesel,88.8,4.1
2184,2343,Hyundai Santro,Hyderabad,2006,74483,First,Petrol,62.3,2.3
2185,2344,Maruti Baleno,Kochi,2017,36152,First,Petrol,83.1,7.22
2186,2345,Maruti Swift,Hyderabad,2014,85512,First,Diesel,74.0,5.8
2187,2346,Mahindra Xylo,Chennai,2013,234000,Second,Diesel,95.0,3.5
2188,2347,Ford Ecosport,Bangalore,2013,36000,Second,Diesel,89.84,6.35
2189,2348,Mahindra XUV500,Delhi,2015,36096,First,Diesel,140.0,8.85
2190,2349,Chevrolet Beat,Hyderabad,2010,111111,Second,Petrol,79.4,2.0
2191,2350,Hyundai Verna,Bangalore,2012,73000,First,Petrol,121.3,5.5
2192,2351,Hyundai Grand,Kolkata,2014,44300,Second,Petrol,82.0,2.3
2193,2352,Renault Duster,Bangalore,2014,74500,First,Diesel,108.45,7.95
2194,2353,Hyundai Xcent,Coimbatore,2016,21495,First,Petrol,81.86,6.16
2195,2354,Hyundai i10,Delhi,2012,59000,First,Petrol,78.9,2.85
2196,2355,Mercedes-Benz GLA,Delhi,2016,23000,First,Petrol,183.0,25.0
2197,2356,Mercedes-Benz New,Coimbatore,2008,50135,First,Diesel,170.0,10.36
2198,2357,Mercedes-Benz CLA,Delhi,2016,25000,First,Petrol,183.0,26.0
2199,2358,Hyundai Verna,Kolkata,2013,47000,First,Diesel,126.32,4.35
2200,2359,Mahindra Xylo,Chennai,2016,150000,First,Diesel,93.7,4.5
2201,2360,Maruti Swift,Delhi,2015,53503,First,Diesel,74.0,5.0
2202,2361,Hyundai i10,Ahmedabad,2014,47003,First,Petrol,78.9,3.67
2203,2363,Hyundai Grand,Coimbatore,2018,20492,First,Petrol,82.0,6.34
2204,2364,Mini Cooper,Chennai,2012,17000,Second,Petrol,189.08,22.0
2205,2365,Toyota Corolla,Delhi,2006,79000,Second,Petrol,125.0,1.67
2206,2366,Toyota Corolla,Kolkata,2014,27000,First,Petrol,138.03,7.95
2207,2368,Mahindra XUV500,Chennai,2011,143354,Second,Diesel,140.0,6.0
2208,2370,Mini Cooper,Mumbai,2013,21000,First,Petrol,189.08,21.5
2209,2371,Maruti Wagon,Pune,2014,29202,First,CNG,67.04,3.9
2210,2372,Maruti Ritz,Jaipur,2009,73000,Second,Diesel,73.9,2.35
2211,2373,Volkswagen Polo,Delhi,2012,74000,Second,Diesel,73.9,2.65
2212,2374,Hyundai i10,Kochi,2011,65423,First,Petrol,78.9,3.16
2213,2375,Maruti A-Star,Jaipur,2009,65000,Second,Petrol,66.1,2.05
2214,2376,Maruti Wagon,Hyderabad,2013,83875,Second,CNG,58.16,2.95
2215,2377,Maruti Wagon,Hyderabad,2014,55277,First,Petrol,67.04,3.9
2216,2378,Honda Mobilio,Coimbatore,2017,50808,Second,Diesel,98.6,6.68
2217,2379,Hyundai EON,Jaipur,2017,52000,Second,Petrol,55.2,3.5
2218,2380,Skoda Rapid,Mumbai,2017,32000,First,Petrol,103.52,8.11
2219,2381,Maruti Ciaz,Delhi,2017,25000,First,Diesel,88.5,8.3
2220,2382,Mercedes-Benz M-Class,Coimbatore,2016,23218,First,Diesel,203.2,45.61
2221,2383,Skoda Laura,Pune,2010,84000,First,Diesel,138.1,4.45
2222,2384,Maruti Vitara,Delhi,2017,40000,First,Diesel,88.5,7.85
2223,2386,Hyundai Grand,Kolkata,2014,25135,First,Diesel,70.0,3.75
2224,2387,Maruti Ertiga,Delhi,2017,65000,First,Diesel,88.5,7.65
2225,2388,Hyundai i20,Ahmedabad,2013,40000,First,Petrol,80.0,4.9
2226,2389,Mahindra XUV500,Coimbatore,2018,24500,First,Diesel,140.0,16.52
2227,2390,Skoda Superb,Kochi,2016,56674,First,Petrol,157.75,14.05
2228,2391,Maruti Ciaz,Kochi,2016,51950,First,Petrol,91.1,6.75
2229,2392,Hyundai Creta,Kolkata,2016,51000,First,Diesel,126.2,9.2
2230,2393,Toyota Etios,Chennai,2012,150000,Third,Diesel,76.90978723404255,3.0
2231,2394,Honda City,Chennai,2008,114750,Second,Petrol,118.0,2.75
2232,2395,Ford Endeavour,Hyderabad,2016,107890,First,Diesel,157.7,20.5
2233,2396,Hyundai i20,Pune,2012,64000,First,Diesel,90.0,4.25
2234,2397,Ford EcoSport,Kolkata,2016,21460,First,Petrol,121.36,6.0
2235,2398,Hyundai i20,Coimbatore,2015,29634,Second,Petrol,80.0,6.0
2236,2399,Maruti Swift,Ahmedabad,2008,52000,First,Petrol,88.2,2.41
2237,2400,Honda Jazz,Hyderabad,2015,33000,First,Petrol,88.7,7.25
2238,2402,Maruti Baleno,Delhi,2016,27000,First,Petrol,83.1,6.5
2239,2403,Mercedes-Benz GLA,Kochi,2017,72524,Second,Diesel,136.0,18.06
2240,2404,Renault KWID,Hyderabad,2016,73000,First,Petrol,53.3,3.2
2241,2405,Ford Figo,Coimbatore,2017,21740,First,Petrol,86.8,6.42
2242,2406,Toyota Fortuner,Jaipur,2015,59000,First,Diesel,168.5,23.0
2243,2407,Honda City,Chennai,2013,83432,First,Petrol,118.0,5.9
2244,2408,Mahindra Scorpio,Pune,2014,87200,First,Diesel,75.0,7.75
2245,2409,BMW 3,Hyderabad,2012,88000,First,Diesel,170.0,15.0
2246,2410,Maruti Vitara,Jaipur,2017,48324,First,Diesel,88.5,9.0
2247,2411,Mercedes-Benz New,Delhi,2011,51000,First,Petrol,186.0,11.5
2248,2412,Hyundai Verna,Kolkata,2012,24000,Second,Petrol,121.3,6.2
2249,2413,Hyundai Grand,Kochi,2017,20773,First,Diesel,73.97,5.92
2250,2414,Volkswagen Polo,Kolkata,2016,22000,First,Diesel,88.0,6.29
2251,2415,Honda Amaze,Kochi,2014,66355,First,Petrol,86.7,4.12
2252,2416,Honda CR-V,Pune,2007,115800,Third,Petrol,152.0,3.8
2253,2417,Hyundai Santro,Ahmedabad,2014,41125,First,Petrol,62.1,2.7
2254,2418,Mercedes-Benz B,Coimbatore,2017,43812,First,Diesel,107.3,20.28
2255,2419,Honda Amaze,Delhi,2014,69876,First,Petrol,86.7,3.9
2256,2420,Toyota Fortuner,Pune,2014,102000,Second,Diesel,168.5,16.5
2257,2421,Hyundai Verna,Pune,2011,68000,First,Petrol,121.3,3.7
2258,2423,BMW 3,Mumbai,2013,25000,First,Diesel,190.0,17.99
2259,2424,Hyundai i20,Jaipur,2013,51873,First,Diesel,88.76,3.9
2260,2425,Ford Figo,Chennai,2012,72500,First,Diesel,68.0,3.12
2261,2426,Maruti Wagon,Pune,2007,83000,First,Petrol,64.0,1.65
2262,2427,Hyundai Xcent,Kolkata,2015,39871,First,Petrol,81.86,3.5
2263,2428,Mahindra Xylo,Chennai,2015,82000,Second,Diesel,118.3,4.85
2264,2429,Mercedes-Benz New,Coimbatore,2018,23152,First,Diesel,167.62,39.22
2265,2430,Hyundai i10,Kolkata,2007,71600,Second,Petrol,78.9,2.0
2266,2431,Toyota Fortuner,Mumbai,2010,122000,Second,Diesel,171.0,10.45
2267,2432,Toyota Camry,Chennai,2016,29277,First,Petrol,158.2,27.0
2268,2433,Ford Figo,Kolkata,2011,60000,First,Diesel,68.0,2.25
2269,2434,Hyundai Xcent,Kolkata,2014,42000,First,Petrol,81.86,3.45
2270,2435,Hyundai i20,Kochi,2016,61823,First,Petrol,81.83,6.14
2271,2437,Tata Indigo,Chennai,2015,75000,First,CNG,55.23,3.25
2272,2438,Maruti Dzire,Hyderabad,2011,110000,First,Diesel,73.75,4.0
2273,2439,Honda City,Kolkata,2010,38446,First,Petrol,118.0,2.59
2274,2440,Maruti Baleno,Delhi,2017,33000,First,Diesel,74.0,6.96
2275,2441,Toyota Etios,Kolkata,2011,42118,First,Petrol,76.90978723404255,2.19
2276,2442,Hyundai EON,Jaipur,2016,70000,First,Petrol,55.2,3.0
2277,2443,Volkswagen Polo,Delhi,2012,68038,First,Diesel,88.0,3.6
2278,2444,Chevrolet Beat,Coimbatore,2014,55012,Second,Diesel,57.6,3.7
2279,2445,BMW 5,Ahmedabad,2013,55000,First,Diesel,190.0,21.75
2280,2447,Maruti Alto,Coimbatore,2011,46808,Second,Petrol,67.1,3.19
2281,2448,Hyundai Xcent,Coimbatore,2015,65743,First,Petrol,81.86,6.2
2282,2449,Hyundai i10,Coimbatore,2013,64466,First,Petrol,68.05,3.96
2283,2450,Tata Indica,Kolkata,2009,75648,First,Diesel,67.68135135135135,0.82
2284,2451,Maruti Swift,Jaipur,2016,80000,First,Diesel,74.0,4.5
2285,2452,Hyundai Xcent,Mumbai,2017,69000,First,Diesel,73.97,3.55
2286,2453,Nissan Sunny,Chennai,2014,79200,First,Diesel,84.8,5.5
2287,2454,Hyundai Creta,Mumbai,2016,29477,First,Petrol,121.3,10.25
2288,2455,Toyota Fortuner,Delhi,2017,40000,First,Diesel,174.5,30.0
2289,2456,Maruti Ritz,Pune,2014,25000,Second,Petrol,85.8,3.5
2290,2458,Skoda Fabia,Hyderabad,2010,78000,First,Petrol,75.0,3.25
2291,2459,Ford EcoSport,Mumbai,2017,30000,First,Diesel,98.96,8.99
2292,2460,Volkswagen Vento,Kolkata,2015,70623,First,Petrol,103.6,3.99
2293,2461,Nissan Terrano,Mumbai,2015,54000,Second,Diesel,108.5,6.0
2294,2462,Audi Q3,Mumbai,2015,48000,First,Diesel,174.33,18.25
2295,2463,Toyota Innova,Delhi,2012,62000,First,Diesel,100.0,7.75
2296,2464,Tata Zest,Delhi,2017,47000,Second,Petrol,88.7,4.5
2297,2465,Toyota Fortuner,Bangalore,2014,171000,First,Diesel,171.0,16.75
2298,2466,BMW X3,Pune,2012,108000,First,Diesel,184.0,17.5
2299,2467,Maruti SX4,Chennai,2016,41000,First,Diesel,118.0,7.7
2300,2468,Honda City,Pune,2012,66000,Second,Petrol,118.0,4.45
2301,2469,Maruti Swift,Jaipur,2015,144000,First,Diesel,74.0,5.25
2302,2470,BMW 3,Kochi,2017,23806,First,Diesel,190.0,33.66
2303,2471,Nissan Micra,Chennai,2013,89000,Second,Petrol,76.0,2.8
2304,2472,Maruti Baleno,Coimbatore,2018,38852,First,Petrol,83.1,8.47
2305,2473,Maruti Ciaz,Coimbatore,2018,68737,First,Diesel,88.5,9.32
2306,2474,Mercedes-Benz CLA,Coimbatore,2017,23106,First,Diesel,136.0,27.43
2307,2475,Honda Mobilio,Delhi,2015,31250,First,Diesel,98.6,6.5
2308,2476,Toyota Innova,Delhi,2014,77795,First,Diesel,100.6,9.5
2309,2477,Jaguar XF,Kochi,2015,47759,First,Diesel,270.9,31.8
2310,2478,Toyota Etios,Chennai,2013,67620,Second,Petrol,88.8,4.2
2311,2479,Chevrolet Beat,Kochi,2013,44378,First,Diesel,57.6,3.85
2312,2480,Honda Accord,Delhi,2012,64709,Second,Petrol,177.6,6.0
2313,2481,Maruti Alto,Hyderabad,2007,76161,First,Petrol,46.3,1.65
2314,2482,Skoda Octavia,Bangalore,2013,58410,First,Diesel,141.0,14.5
2315,2483,Toyota Innova,Delhi,2011,72000,First,Diesel,102.0,7.1
2316,2484,Audi A4,Chennai,2016,11000,First,Diesel,174.33,28.0
2317,2485,Maruti Vitara,Kochi,2017,45362,First,Diesel,88.5,9.38
2318,2486,Hyundai Grand,Kochi,2016,59767,First,Petrol,82.0,4.78
2319,2487,Toyota Corolla,Chennai,2003,70000,Second,Petrol,125.0,1.7
2320,2489,Hyundai i20,Pune,2010,72000,Second,Petrol,80.0,2.75
2321,2490,Hyundai Verna,Mumbai,2014,11000,First,Petrol,121.3,5.95
2322,2491,Maruti Omni,Mumbai,2011,39000,First,Petrol,35.0,1.5
2323,2492,Maruti Alto,Kochi,2019,19855,First,Petrol,47.3,3.8
2324,2493,Mercedes-Benz New,Bangalore,2017,20149,First,Diesel,167.62,38.5
2325,2494,Hyundai i10,Jaipur,2011,70000,First,Petrol,68.05,2.15
2326,2495,Skoda Superb,Mumbai,2010,62004,Second,Petrol,177.46,3.75
2327,2496,Volkswagen Vento,Mumbai,2016,25500,First,Diesel,108.5,8.95
2328,2497,Maruti Swift,Hyderabad,2013,68800,First,Diesel,77.89052147239263,5.0
2329,2498,Honda Civic,Pune,2010,61700,First,Petrol,130.2,2.95
2330,2499,BMW 3,Coimbatore,2010,59660,First,Petrol,154.0,10.49
2331,2500,Hyundai Santro,Hyderabad,2007,69775,Second,Petrol,62.1,1.85
2332,2501,Maruti Swift,Hyderabad,2016,51787,First,Diesel,77.89052147239263,6.45
2333,2502,Honda Accord,Jaipur,2009,88000,First,Petrol,142.0,5.25
2334,2503,Maruti Ertiga,Kolkata,2014,47052,First,Diesel,88.76,5.99
2335,2504,Ford Fiesta,Kochi,2015,69749,First,Diesel,67.0,3.82
2336,2505,Audi Q7,Hyderabad,2012,79000,First,Diesel,241.4,39.0
2337,2506,Audi A4,Coimbatore,2016,39644,First,Diesel,174.33,25.75
2338,2507,Tata Indica,Hyderabad,2012,137800,First,Diesel,74.0,2.2
2339,2508,Hyundai Verna,Chennai,2008,120000,Second,Diesel,110.0,2.0
2340,2509,Mercedes-Benz E-Class,Mumbai,2018,11000,First,Diesel,194.0,56.5
2341,2510,BMW 3,Mumbai,2014,18600,Second,Diesel,190.0,21.0
2342,2511,Hyundai Grand,Ahmedabad,2014,116905,First,Diesel,70.0,4.0
2343,2512,Hyundai i10,Coimbatore,2011,32824,First,Petrol,78.9,3.83
2344,2513,Maruti Swift,Kochi,2016,19148,First,Petrol,85.0,5.89
2345,2514,Hyundai Santro,Kolkata,2010,35008,First,Petrol,62.1,1.36
2346,2516,Maruti SX4,Mumbai,2014,53000,First,CNG,85.7,3.26
2347,2517,Hyundai Verna,Bangalore,2016,36000,First,Petrol,105.5,8.0
2348,2518,Maruti Swift,Ahmedabad,2012,56121,First,Diesel,74.0,4.25
2349,2519,Maruti Swift,Pune,2018,30000,First,Diesel,74.0,6.0
2350,2520,Skoda Octavia,Kochi,2016,31021,First,Diesel,141.0,16.61
2351,2521,Renault Duster,Coimbatore,2013,52600,First,Diesel,108.45,7.26
2352,2522,Mahindra Scorpio,Bangalore,2005,60000,First,Diesel,120.0,4.0
2353,2523,BMW 5,Ahmedabad,2016,44001,First,Diesel,190.0,34.51
2354,2524,Maruti Wagon,Chennai,2003,101000,Third,Petrol,64.0,0.95
2355,2525,Maruti Wagon,Hyderabad,2007,84169,First,Petrol,64.0,2.2
2356,2526,Hyundai i20,Mumbai,2017,14001,First,Petrol,81.83,5.75
2357,2527,Hyundai Santro,Pune,2005,100000,Third,CNG,62.3,1.2
2358,2528,Land Rover,Delhi,2016,59000,First,Diesel,255.0,36.75
2359,2529,Mercedes-Benz New,Hyderabad,2009,29000,Second,Petrol,178.0,10.0
2360,2530,BMW 5,Kochi,2014,64158,First,Diesel,209.24571428571429,17.89
2361,2531,Nissan Sunny,Mumbai,2012,38800,First,Diesel,84.8,4.05
2362,2532,Audi Q7,Hyderabad,2011,98000,First,Diesel,241.4,22.0
2363,2533,Mercedes-Benz CLA,Coimbatore,2017,20969,First,Diesel,136.0,27.87
2364,2534,Maruti Vitara,Kolkata,2018,2900,First,Diesel,88.5,8.75
2365,2535,Maruti Swift,Hyderabad,2016,69000,First,Diesel,73.9,4.79
2366,2536,Skoda Rapid,Coimbatore,2018,5833,First,Diesel,108.4,11.92
2367,2537,Audi Q7,Coimbatore,2016,28733,Second,Diesel,241.4,53.11
2368,2538,Maruti Wagon,Jaipur,2006,145000,First,Petrol,67.1,1.15
2369,2539,Honda City,Pune,2014,71000,First,Diesel,98.6,7.45
2370,2540,Hyundai EON,Jaipur,2017,12000,First,Petrol,55.2,3.5
2371,2541,Mercedes-Benz E-Class,Kochi,2018,21603,First,Diesel,265.0,70.15
2372,2542,Hyundai Santro,Bangalore,2011,65000,Second,Petrol,62.3,3.15
2373,2543,BMW 3,Hyderabad,2013,58000,First,Diesel,170.0,19.5
2374,2544,BMW 3,Pune,2012,39000,Second,Petrol,154.0,15.0
2375,2546,Maruti Ritz,Hyderabad,2012,68000,First,Petrol,85.8,4.4
2376,2548,Chevrolet Beat,Kolkata,2010,30000,First,Petrol,79.4,1.6
2377,2549,Maruti Swift,Pune,2014,68218,First,Petrol,85.8,4.9
2378,2550,Maruti Ertiga,Delhi,2014,52000,First,Diesel,88.8,5.95
2379,2551,Renault Duster,Coimbatore,2015,63591,First,Diesel,83.8,5.35
2380,2552,Honda Amaze,Hyderabad,2014,57937,First,Petrol,86.7,5.4
2381,2553,Audi A4,Coimbatore,2015,21979,First,Diesel,174.33,23.45
2382,2554,Skoda Octavia,Hyderabad,less than 2003,99000,Second,Diesel,66.0,1.9
2383,2555,Honda Amaze,Pune,2016,62000,First,Diesel,98.6,6.1
2384,2556,Toyota Innova,Mumbai,2006,127001,First,Diesel,102.0,4.95
2385,2557,Hyundai EON,Hyderabad,2013,84600,Second,Petrol,55.2,2.5
2386,2559,Maruti Swift,Chennai,2012,78000,First,Diesel,74.0,4.4
2387,2560,Mitsubishi Pajero,Hyderabad,2008,85000,First,Diesel,118.6,7.99
2388,2562,Toyota Fortuner,Delhi,2014,79000,First,Diesel,168.5,18.5
2389,2563,Jeep Compass,Coimbatore,2018,48188,First,Diesel,170.0,21.69
2390,2564,Maruti Swift,Coimbatore,2014,67557,First,Diesel,74.0,5.17
